"id","age","job","marital","education","default_credit","housing_loan","personal_loan","contact","month","day","duration","campaign","prev_days","prev_num_contact","prev_outcome","decision"
"21400","54","self-employed","married","high school","no","no","no","cellular","aug","tue","119","3","999","0","nonexistent","no"
"21401","48","management","married","university degree","no","no","no","cellular","aug","tue","115","2","999","0","nonexistent","no"
"21402","39","admin","married","university degree","no","no","no","cellular","aug","tue","145","8","999","0","nonexistent","no"
"21403","30","admin","single","university degree","no","no","no","cellular","aug","tue","145","5","999","0","nonexistent","no"
"21404","32","admin","married","university degree","no","yes","no","cellular","aug","tue","126","3","999","0","nonexistent","no"
"21405","33","admin","married","university degree","no","no","no","cellular","aug","tue","100","1","999","0","nonexistent","no"
"21406","46","blue-collar","married","basic","no","yes","no","cellular","aug","tue","204","2","999","0","nonexistent","no"
"21407","38","technician","married","university degree","no","yes","no","cellular","aug","tue","178","1","999","0","nonexistent","no"
"21408","32","admin","single","university degree","no","yes","no","cellular","aug","tue","202","1","999","0","nonexistent","no"
"21409","47","housemaid","married","basic","no","no","yes","cellular","aug","tue","41","1","999","0","nonexistent","no"
"21410","36","technician","married","university degree","no","no","no","cellular","aug","tue","125","1","999","0","nonexistent","no"
"21411","31","technician","married","professional degree","no","no","no","telephone","aug","tue","225","2","999","0","nonexistent","no"
"21412","55","technician","married","professional degree","no","yes","no","cellular","aug","tue","160","2","999","0","nonexistent","no"
"21413","36","technician","married","university degree","no","yes","no","cellular","aug","tue","139","1","999","0","nonexistent","no"
"21414","47","blue-collar","married","basic","no","yes","no","cellular","aug","tue","118","1","999","0","nonexistent","no"
"21415","36","admin","married","university degree","no","no","no","cellular","aug","tue","97","3","999","0","nonexistent","no"
"21416","48","management","married","university degree","no","yes","no","cellular","aug","tue","127","3","999","0","nonexistent","no"
"21417","29","technician","married","university degree","no","no","no","cellular","aug","tue","391","3","999","0","nonexistent","no"
"21418","46","blue-collar","married","basic","no","yes","no","cellular","aug","tue","143","1","999","0","nonexistent","no"
"21419","46","blue-collar","married","basic","no","no","yes","cellular","aug","tue","166","1","999","0","nonexistent","no"
"21420","56","admin","married","basic","no","yes","no","cellular","aug","tue","130","1","999","0","nonexistent","no"
"21421","35","admin","single","university degree","no","yes","yes","cellular","aug","tue","398","1","999","0","nonexistent","no"
"21422","33","technician","married","professional degree","no","yes","no","cellular","aug","tue","276","1","999","0","nonexistent","no"
"21423","48","technician","single","university degree","no","yes","no","cellular","aug","tue","159","2","999","0","nonexistent","no"
"21424","33","technician","married","professional degree","no","yes","no","cellular","aug","tue","452","1","999","0","nonexistent","no"
"21425","40","admin","married","university degree","no","no","no","cellular","aug","tue","73","1","999","0","nonexistent","no"
"21426","30","technician","single","professional degree","no","no","no","cellular","aug","tue","129","2","999","0","nonexistent","no"
"21427","33","admin","single","high school","no","yes","no","cellular","aug","tue","195","1","999","0","nonexistent","no"
"21428","33","admin","single","high school","no","yes","no","cellular","aug","tue","167","1","999","0","nonexistent","no"
"21429","59","admin","married","basic","no","yes","no","cellular","aug","tue","306","1","999","0","nonexistent","no"
"21430","45","technician","single","university degree","no","no","no","cellular","aug","tue","117","4","999","0","nonexistent","no"
"21431","33","technician","divorced","high school","no","yes","yes","cellular","aug","tue","194","1","999","0","nonexistent","no"
"21432","31","management","married","university degree","no","no","no","cellular","aug","tue","133","2","999","0","nonexistent","no"
"21433","36","technician","married","university degree","no","yes","no","cellular","aug","tue","156","2","999","0","nonexistent","no"
"21434","50","technician","married","high school","no","no","no","cellular","aug","tue","679","1","999","0","nonexistent","no"
"21435","52","admin","married","university degree","no","yes","no","cellular","aug","tue","175","3","999","0","nonexistent","no"
"21436","37","technician","married","high school","no","no","no","cellular","aug","tue","190","1","999","0","nonexistent","no"
"21437","58","technician","divorced","professional degree","no","yes","no","cellular","aug","tue","109","3","999","0","nonexistent","no"
"21438","33","technician","married","professional degree","no","yes","no","cellular","aug","tue","409","1","999","0","nonexistent","no"
"21439","30","self-employed","single","university degree","no","yes","no","cellular","aug","tue","176","2","999","0","nonexistent","no"
"21440","47","services","married","basic","no","yes","no","cellular","aug","tue","122","1","999","0","nonexistent","no"
"21441","50","blue-collar","married","basic","no","yes","no","cellular","aug","tue","406","1","999","0","nonexistent","no"
"21442","58","self-employed","married","university degree","no","yes","yes","cellular","aug","tue","598","4","999","0","nonexistent","no"
"21443","31","admin","single","university degree","no","no","yes","cellular","aug","tue","92","2","999","0","nonexistent","no"
"21444","30","admin","married","university degree","no","no","yes","cellular","aug","tue","113","3","999","0","nonexistent","no"
"21445","44","blue-collar","married","basic","no","yes","yes","cellular","aug","tue","222","2","999","0","nonexistent","no"
"21446","30","technician","single","high school","no","yes","no","cellular","aug","tue","183","13","999","0","nonexistent","no"
"21447","31","admin","divorced","university degree","no","yes","no","cellular","aug","tue","90","2","999","0","nonexistent","no"
"21448","34","technician","married","high school","no","no","no","cellular","aug","tue","188","2","999","0","nonexistent","no"
"21449","33","admin","single","university degree","no","yes","yes","cellular","aug","tue","275","6","999","0","nonexistent","no"
"21450","32","admin","single","university degree","no","yes","no","cellular","aug","tue","96","2","999","0","nonexistent","no"
"21451","41","admin","married","university degree","no","no","no","cellular","aug","tue","21","17","999","0","nonexistent","no"
"21452","52","admin","married","high school","no","yes","no","cellular","aug","tue","163","2","999","0","nonexistent","no"
"21453","36","admin","married","university degree","no","no","no","cellular","aug","tue","28","13","999","0","nonexistent","no"
"21454","35","entrepreneur","divorced","professional degree","no","no","no","cellular","aug","tue","950","3","999","0","nonexistent","yes"
"21455","42","admin","divorced","university degree","no","no","no","cellular","aug","tue","56","7","999","0","nonexistent","no"
"21456","58","admin","divorced","university degree","no","yes","no","cellular","aug","tue","679","4","999","0","nonexistent","no"
"21457","38","technician","single","professional degree","no","yes","no","cellular","aug","tue","99","4","999","0","nonexistent","no"
"21458","32","technician","single","high school","no","yes","no","cellular","aug","tue","129","2","999","0","nonexistent","no"
"21459","36","admin","married","university degree","no","yes","no","cellular","aug","tue","120","3","999","0","nonexistent","no"
"21460","36","admin","single","university degree","no","no","yes","cellular","aug","tue","35","2","999","0","nonexistent","no"
"21461","54","technician","married","professional degree","no","yes","no","cellular","aug","tue","687","2","999","0","nonexistent","yes"
